Kingdom,Phylum,Class,Order,Family,Genus,sample1,sample26,sample25,sample2,sample24,sample6,sample27,sample5,sample4,sample23,sample3,sample22,sample10,sample7,sample20,sample8,sample9,sample11,sample19,sample18,sample15,sample14,sample21,sample13,sample16,sample12,sample17
Bacteria,Bacteroidota,Ignavibacteria,SJA-28,unidentified_SJA-28,unidentified_SJA-28,0.25351523514361407,0.3163935102973072,-0.313026186391963,0.04032143737572813,-0.9476973275868943,-0.4092097780031949,0.45961854258546886,-0.05369792640722704,-0.021007163945284013,-0.8291997332442165,-0.10997248466812692,-0.6661375400111025,-0.4711118461526027,-0.1336514873131378,-0.6878420234251932,-0.5556519635114405,-1.1653112712549136,-0.6782959544706548,-0.5987513351355416,0.12871400541576872,-0.46119061462892486,-0.4354619405229583,-0.8058355541176301,-0.28282392555904057,-0.20309488425543254,0.33211602067357227,-0.4725014221614412
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Slackia,-0.8605904262314485,0.45819747909667896,-0.21771600658763823,-1.4251590263872398,-0.6542415595532773,-0.6474310011694993,-0.23826611743356185,-1.303064556187235,-1.1916403536286095,-0.1266771751897009,-1.2868157173482624,-0.9379894391929708,-1.5353955206259622,-1.2398021124877907,-0.7452097872730468,-0.8935520096848668,-0.5768201966740092,-1.1331451465414348,-0.5069799097089556,-1.772605238250919,-1.58430490667293,-0.9636485361090283,-0.42816341718472284,-0.708993837443626,-1.8662905560182965,-0.8146079064173,-0.7494488211882047
Bacteria,WS2,Class of WS2,Order of WS2,Family of WS2,Genus of WS2,-0.7241356825274998,-3.0328175275126767,-3.308758459945955,-3.2113683774357185,-2.0937400273965032,-1.4195776313133148,-3.370184596001578,-1.303064556187235,-3.597719399095248,-3.5463262602522505,-2.40533013507354,-1.9182461654450451,-0.906066271714395,-1.855441458622451,-3.6406167919265657,-1.52654606080399,-3.639103469404424,-0.9258267302700629,-1.5788944832635563,-0.9052785895570628,-1.2165297092576015,0.1002978797089682,-1.9068560496876676,-1.4669589442568665,-1.641917419348844,0.4226578048349108,-0.513654309517297
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,Genus of A0839,-1.2064752327873158,-3.0328175275126767,-1.3628483108906417,-3.2113683774357185,-0.6542415595532773,-0.01923994992235567,-3.370184596001578,-0.46268476882213694,-0.599010201601291,-1.7313970160151761,-3.5661418060383747,-1.7291620714860612,0.0017866961354497946,-1.855441458622451,-0.28119142574513045,-0.34139214129886675,-0.5768201966740092,0.06191086288225289,-0.2734433312952058,0.24994275677729672,0.18889845527635085,0.2977567192305388,-0.6163862217069571,-0.011046291884036386,0.2937981383559709,0.4226578048349108,-0.3949523973054383
Bacteria,Proteobacteria,Gammaproteobacteria,CCM19a,Family of CCM19a,Genus of CCM19a,0.34515522343266714,-3.0328175275126767,0.2747604785101556,0.3997991960492495,0.20287716333496686,-3.4855549408448177,-3.370184596001578,-3.40814872177119,-0.6565239562405436,0.028805697683844222,0.1068409959091019,-0.45261379153379444,-3.625708682434646,-0.04632724283373779,-0.8708755491343299,-3.6741864935220603,-3.639103469404424,-0.3668072629859802,-0.5987513351355416,-0.6506646864436467,-0.3261475984600919,-0.7380776062819807,-4.011940215271623,-3.843659844533999,-0.4753930247414502,-3.9069819637049177,-0.35832237198302597
Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Fodinicurvataceae,Genus of Fodinicurvataceae,0.38800703941672765,-3.0328175275126767,-0.6007082588437447,0.21617063659150926,-0.4976266071840385,-0.6474310011694993,-1.6002199964716004,-0.8422006587868287,0.039816755030501305,-1.015296191628062,0.30795615721273695,-0.7928538648063972,-0.4711118461526027,-0.49629877450852344,-0.20956905619623267,-0.7678006982356882,-0.9591642875001591,-0.9258267302700629,-0.1434264778705856,0.2268442896277687,-0.10089160565866617,-0.20346412007982195,-0.9395387693240931,-0.15285073860846854,-0.7226818364681398,-0.11435164879687854,-0.1629171331278041
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,-0.02082355268813174,-3.0328175275126767,-3.308758459945955,-3.2113683774357185,-0.13653121813791635,-0.7170463587903235,0.254951794000168,-0.2891647758339424,-0.7175484874429428,-3.5463262602522505,0.2124459922261801,0.2688626122374931,-0.6349959929470925,-0.9962108161045453,0.3753539968350097,-3.6741864935220603,-0.3009022408786288,-0.08828733820094214,-0.05592898697625337,-0.20472284112880246,-0.5105860685985029,-0.6888257516009837,0.3209879833143967,-0.882650188831196,-0.04877765436348014,-0.4243897980688969,-0.5565737142905709
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Genus of Sphingomonadaceae,0.25351523514361407,0.36592965954656265,-0.47554511588973813,0.3303397339730525,-1.364810806285293,-0.46365848186195,-0.292861113403184,-0.4014377625684,0.17742656696942483,-3.5463262602522505,0.2613409155265929,-3.7054371827789607,-3.625708682434646,-0.7429213613346635,-3.6406167919265657,-2.002216457948582,-0.3009022408786288,-0.9258267302700629,-1.0088268653127903,-3.7591865263673006,-0.8727251711231254,-0.4734779024455449,-0.6515130812263594,-1.4669589442568665,-1.8662905560182965,-0.5535411319521426,-0.8619074256040307
Bacteria,Acidobacteriota,Holophagae,Subgroup_7,unidentified_Subgroup_7,unidentified_Subgroup_7,-2.9579354608323936,0.36592965954656265,-1.1115338826097352,-3.2113683774357185,-0.7428242776803238,-3.4855549408448177,-0.547045474845798,-3.40814872177119,-3.597719399095248,-0.8291997332442165,-2.40533013507354,-0.9379894391929708,-3.625708682434646,-1.5625212645731708,-1.1825856258917389,-2.523196314143351,-3.639103469404424,-3.6777651443387134,-0.938910207364585,-1.476111169965523,-0.9482390321854837,-3.9374658604719937,-0.6515130812263594,-3.843659844533999,-1.7478242307434195,-3.9069819637049177,-1.2151095966826349
Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,unidentified_Azospirillales,Stella,-1.0186522489323284,-0.2943485658768292,-3.308758459945955,0.293712778706424,-1.205651344073031,-0.2616705539892594,-0.547045474845798,-0.05369792640722704,0.36448535152742245,-3.5463262602522505,0.33047344878563134,-1.3125267124620477,-0.4711118461526027,-0.04632724283373779,-1.3845541284112892,0.06503218821467449,-0.7127497754187209,-0.6077524347838166,-1.0088268653127903,-1.2477174545193739,-0.4141206532880508,-0.4734779024455449,-1.345691463142285,-0.35474850903429633,-0.6833857282292914,-0.3467135541504618,-0.4329753666176419
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,-2.9579354608323936,0.08932438114638241,-0.05066192192447261,-0.4450257090599834,-0.13653121813791635,0.11487232282633641,0.3478367204432731,0.13675559431002338,-0.4930458962166684,0.13136110979882254,-0.7071502824196445,-0.19921223877904914,-0.577331725728067,0.26288661981047134,-0.582125713306997,-0.2318950614547335,-0.7127497754187209,-1.394996107558229,-0.34539463354290056,0.019895860031919455,-1.2165297092576015,-2.691719113940387,-0.7649654545644804,-0.09369494824517766,-0.5071911069829955,0.0983058434382924,-0.7494488211882047
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,-1.0186522489323284,-0.5014540959913099,-1.0061733669519084,-1.0771797709341566,-0.7428242776803238,-0.21696127485764993,-1.6002199964716004,-0.7539010220392202,-0.021007163945284013,-0.2145372363614717,-1.1804704172982854,-1.0193059592055915,-0.4219536091144924,0.34154884189973966,-1.0950880051615028,-0.07245096174144283,-3.639103469404424,-1.7507184721263256,-0.7544364617535688,-0.7085015145554063,-3.7828412265529483,-1.3438807667301678,-1.345691463142285,-1.092935111722415,-0.33000416278751654,-0.5086116460935086,-0.7494488211882047
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,-2.9579354608323936,-0.39254929825411544,-0.6007082588437447,-1.4251590263872398,-0.13653121813791635,0.33882853986264916,-1.4117380826182027,-1.649395366819248,-0.44399707658039134,-1.3817439686700652,-0.996673499907506,-1.2049470418890094,-1.8808722526698416,-0.6368705069228406,-3.6406167919265657,-2.002216457948582,-1.5859926661616912,-3.6777651443387134,-3.8466054021961833,-3.7591865263673006,-3.7828412265529483,-3.9374658604719937,-1.500186113196155,-3.843659844533999,-3.9897487273266643,-3.9069819637049177,-3.902793265032508
Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Genus of Thioalkalispiraceae,-2.9579354608323936,-0.7629648173113868,-1.516998990717899,-0.6148473957465459,-3.3498482217480277,-1.576876013497401,-0.292861113403184,-0.9390589441937349,-1.417518711239187,-3.5463262602522505,-0.5344290858965621,-1.7291620714860612,-1.0752942616637808,-0.9266250269864678,-0.582125713306997,-0.8287009809609076,-0.1657815862974097,-0.01037094691095053,-0.6998036440106965,-0.07026922487371667,0.3294840546191722,0.20389315134291852,-0.7649654545644804,0.13620999576898551,-0.22722087398383994,0.04922929666427134,-0.6483683568690068
Bacteria,Chloroflexi,Class of Chloroflexi,Order of Chloroflexi,Family of Chloroflexi,Genus of Chloroflexi,-0.6040848230235181,-3.0328175275126767,-2.2101461712778443,-0.9400794213992487,-1.0683797601785958,-0.17416566183300297,-1.4117380826182027,-0.18823426389797948,-0.2688164412408822,-0.747708926262872,-1.6972193471628065,-1.3125267124620477,0.17439738144790962,-0.7429213613346635,-1.0950880051615028,-0.42167479815924747,0.0595826970133011,-0.836333807266171,-1.0088268653127903,-0.7698899029699824,-0.24529188510999766,0.3155166808199672,-0.7649654545644804,-0.3181397134175885,-0.41467835615960613,-0.24045975373309592,-0.28885738784008996
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,0.30038459811018114,-0.9248315285626703,-1.229316918266119,-0.8195293098227339,-1.0683797601785958,-0.6474310011694993,-3.370184596001578,-0.14134869690602958,-3.597719399095248,-3.5463262602522505,-1.2868157173482624,-0.7928538648063972,-1.3990667703938273,-0.8004860795242443,-1.6379113768731814,-1.301520700518279,-0.9591642875001591,-1.2555242608449761,-3.8466054021961833,-3.7591865263673006,-3.7828412265529483,-1.2553893792066813,-4.011940215271623,-1.092935111722415,-1.5461604921782923,-3.9069819637049177,-1.7660958519746375
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,Genus of A21b,-0.7241356825274998,0.08932438114638241,-0.5361697377061736,0.293712778706424,-0.30086796505574487,-0.2616705539892594,0.038447519558091336,-0.7539010220392202,-0.3098193378365224,-0.1266771751897009,-0.04308518769702552,-0.09312225746558322,-0.5228121156028473,-0.2986252987377904,-0.021138759895651837,-0.34139214129886675,-0.5152097556790869,-0.836333807266171,0.024524863356963245,0.15416401235623933,-0.3261475984600919,-0.32938513197803854,0.2795862994037108,0.04048641692467836,-0.156521872409205,-0.11435164879687854,-0.22390595088919074
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,Genus of 67-14,-1.2064752327873158,-3.0328175275126767,-3.308758459945955,-3.2113683774357185,-3.3498482217480277,-3.4855549408448177,-3.370184596001578,-3.40814872177119,-3.597719399095248,-0.747708926262872,-3.5661418060383747,-3.7054371827789607,-0.375099099303406,-3.758174155162026,-1.014634045065681,-1.037422519096343,-3.639103469404424,-0.21788181268683982,-0.6480015861674673,0.019895860031919455,0.2847827706612618,0.05565548884105542,-0.6515130812263594,-0.15285073860846854,0.218519294992638,0.023757248684681542,0.049501073653340555
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,unidentified_NS9_marine_group,-2.9579354608323936,-3.0328175275126767,-0.6697011303306963,-1.6584809968509528,-3.3498482217480277,-0.6474310011694993,-3.370184596001578,-1.303064556187235,-0.599010201601291,0.028805697683844222,-1.0843552255248605,-0.6083326783808065,-1.1720200183799845,-0.6368705069228406,-0.24473915750092168,-0.42167479815924747,-3.639103469404424,-0.5418590661214076,-0.17438049019171142,0.15416401235623933,-0.10089160565866617,-0.6888257516009837,-0.7649654545644804,-0.5610788858297768,0.15392978278639013,-0.7566570947700679,0.2639807479627807
Bacteria,Proteobacteria,Gammaproteobacteria,unidentified_Gammaproteobacteria,unidentified_Gammaproteobacteria,Acidibacter,-0.496913744002871,-3.0328175275126767,-1.6993205475118538,-0.23454025450472393,-0.13653121813791635,-0.5212434308834553,-1.4117380826182027,-0.9390589441937349,-1.0953375502307425,-1.3817439686700652,-0.8414703221595401,-1.0193059592055915,0.2506798841768303,-1.4429982680067344,-0.3992707020656301,-0.4643700615040469,-1.4252923490064129,-1.7507184721263256,-0.8735640725206109,-0.07026922487371667,0.025264085428415406,0.24250209175300252,-0.7649654545644804,-0.3927486036268384,-0.4753930247414502,-0.5086116460935086,0.02528861016313222
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,0.20434064789648243,-3.0328175275126767,-0.9108631871475845,-3.2113683774357185,-0.2430359001504696,-3.4855549408448177,-0.9960893029551814,-0.23742668896048347,-0.5446251508207416,-3.5463262602522505,-3.5661418060383747,-0.5018741596394669,-0.8311055566521324,-1.071003361111181,-3.6406167919265657,-0.8287009809609076,-0.7127497754187209,-0.6077524347838166,-1.3508598137746022,-0.20472284112880246,-3.7828412265529483,-1.3438807667301678,-1.211902170470112,-1.1741558733357174,-0.9463155944450135,-0.7018814178279014,-0.8040980885280797
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unidentified_Anaerolineaceae,-0.6040848230235181,-3.0328175275126767,0.1569774428537718,-1.2361089606364697,-3.3498482217480277,-3.4855549408448177,-3.370184596001578,-0.5977292811633594,-1.553008126174917,0.1633350717125115,-0.2588785432241334,-1.4330906350300738,-3.625708682434646,-3.758174155162026,-0.44194626063740383,-1.52654606080399,-0.04676420184741481,-3.6777651443387134,-0.08425261713698973,-0.7698899029699824,-3.7828412265529483,-3.9374658604719937,-4.011940215271623,-3.843659844533999,-3.9897487273266643,-1.3552745430516575,-1.3036389824829024
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,-2.9579354608323936,0.15110518521163208,-0.26423602222253173,-1.0771797709341566,-0.7428242776803238,-0.5823481223455858,-0.79174101683799325,-2.183609484444214,-0.6565239562405436,-0.747708926262872,-1.8825157662573142,-1.3125267124620477,-0.8311055566521324,-3.758174155162026,-0.6335875261328363,-1.2055271035769737,-1.2868767272688375,-1.9910153344129347,-0.8735640725206109,-0.9805312287776404,-0.9482390321854837,-0.7380776062819807,-0.7257003388192871,-0.8213523269817893,-1.641917419348844,-1.4633611833731743,-1.3036389824829024
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amb-16S-1323,Genus of Amb-16S-1323,-0.02082355268813174,-3.0328175275126767,-3.308758459945955,-0.11538976292620173,-3.3498482217480277,0.14576715512271932,-1.253210267181326,-0.2891647758339424,-0.8520517549172277,-0.4174746172590682,-0.3425666986186293,-0.7928538648063972,-0.375099099303406,-0.04632724283373779,-0.6335875261328363,-0.16503722055079084,-0.45717587324615927,-0.9258267302700629,-0.20632334345958903,-0.2793987585387674,0.05446418307761913,-0.5129963856126016,-1.500186113196155,-0.2157271880714413,-0.5400336086829576,-0.5535411319521426,0.02528861016313222
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,Genus of AKYG1722,-2.9579354608323936,-3.0328175275126767,-1.229316918266119,-0.11538976292620173,-0.6542415595532773,-3.4855549408448177,-3.370184596001578,-3.40814872177119,-0.3972419776539189,-1.5413655550870118,-3.5661418060383747,-1.1078248457145525,0.09181173055480851,-0.07459643903561908,-1.2784796104484082,-0.015170325810481167,-0.1657815862974097,0.12931835828866323,-3.8466054021961833,-3.7591865263673006,-0.20719043332820508,-0.5129963856126016,-4.011940215271623,-3.843659844533999,-1.3040417911140052,-1.0118262076773172,-0.6483683568690068
Bacteria,WPS-2,Class of WPS-2,Order of WPS-2,Family of WPS-2,Genus of WPS-2,-2.9579354608323936,-0.6236852228464116,-0.9108631871475845,-3.2113683774357185,-0.4276497245089459,-0.46365848186195,0.11594187309940995,-0.46268476882213694,-0.3098193378365224,-0.2615425379665348,-0.996673499907506,-0.27675723580856904,-1.3990667703938273,-0.04632724283373779,-0.7452097872730468,-0.26707854422910504,-0.35032881771675495,-0.6077524347838166,-0.8735640725206109,-1.9620327311246557,-0.1350842634054663,-0.36350892654423017,-0.8058355541176301,-0.3181397134175885,-1.1092672588828014,-0.6005846303212685,-0.9886345152033043
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,-0.8605904262314485,0.08932438114638241,-0.7438091024844171,-0.3698325568850169,-1.0683797601785958,-3.4855549408448177,-0.3506097229002991,-1.4613111702337997,-0.44399707658039134,-1.7313970160151761,-1.1804704172982854,-1.5702088547031865,-3.625708682434646,-1.698294207550358,-3.6406167919265657,-3.6741864935220603,-3.639103469404424,-3.6777651443387134,-3.8466054021961833,-3.7591865263673006,-3.7828412265529483,-2.691719113940387,-2.379032034856013,-3.843659844533999,-3.9897487273266643,-3.9069819637049177,-3.902793265032508
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Family of Vicinamibacterales,Genus of Vicinamibacterales,-1.0186522489323284,-0.5014540959913099,-3.308758459945955,-0.6148473957465459,-1.0683797601785958,0.08299248752265065,-0.7033540227183783,-0.05369792640722704,-0.8520517549172277,-1.5413655550870118,-0.38719267718555805,-3.7054371827789607,-0.6349959929470925,-0.2986252987377904,-1.1825856258917389,-0.4643700615040469,-1.7775563868312778,-3.6777651443387134,-3.8466054021961833,-0.6506646864436467,-1.0299244456009635,0.03256399172460345,-1.211902170470112,-1.5873123470751427,-0.9977379305353464,0.07406860327347697,-0.35832237198302597
Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Family of Subgroup_17,Genus of Subgroup_17,-2.9579354608323936,-3.0328175275126767,-0.7438091024844171,-3.2113683774357185,-0.8400233318941925,-3.4855549408448177,-0.7033540227183783,-3.40814872177119,-3.597719399095248,-0.4753674718934251,-3.5661418060383747,-0.6083326783808065,-0.906066271714395,-3.758174155162026,-1.7935969151129685,-3.6741864935220603,-3.639103469404424,-1.5571226885918348,-0.8735640725206109,-0.3189376619871167,-0.802515459324912,0.07822578147398751,-1.093918591861585,-1.0178184824572423,-0.9977379305353464,-1.4633611833731743,-0.4329753666176419
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,-2.9579354608323936,-0.12286372851434635,-0.7438091024844171,-3.2113683774357185,-0.4976266071840385,-1.4195776313133148,-0.547045474845798,-1.1664721851495257,-1.8957719227812477,-0.3627507216624073,-1.0843552255248605,-0.19921223877904914,-1.8808722526698416,-1.855441458622451,-0.5331831045408215,-1.8173723723407216,-1.7775563868312778,-1.1331451465414348,-0.4640706506031407,-3.7591865263673006,-1.2165297092576015,-0.902309367588594,0.07725838218994241,-3.843659844533999,-0.9463155944450135,-1.584562359120608,-1.4007738198458854
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,0.040395801698028144,-1.673725206371012,-1.0061733669519084,-3.2113683774357185,-0.7428242776803238,-3.4855549408448177,-1.6002199964716004,-1.4613111702337997,-1.553008126174917,-1.5413655550870118,-1.2868157173482624,-1.0193059592055915,-3.625708682434646,-3.758174155162026,-1.7935969151129685,-3.6741864935220603,-3.639103469404424,-3.6777651443387134,-3.8466054021961833,-1.6134096279328984,-1.3247562581010612,-1.9649384121893991,-1.419958176083413,-1.8827454010875364,-0.763585515412978,-3.9069819637049177,-3.902793265032508
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,-0.6040848230235181,-0.12286372851434635,-0.6007082588437447,0.04032143737572813,-0.6542415595532773,-0.46365848186195,-0.8887044389648819,-0.8422006587868287,-0.1915338771968429,-0.747708926262872,-0.2998474128617241,-1.4330906350300738,-1.6932882249195353,-0.2986252987377904,-3.6406167919265657,-0.604620492426557,-0.8701070095087813,-0.4800405130893317,-1.715934236722842,-1.476111169965523,-0.7369134161987603,-3.9374658604719937,-1.211902170470112,-1.2625612875013026,-1.3040417911140052,-0.46561431905501127,-3.902793265032508
Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,-2.9579354608323936,-1.1180565399523452,-1.3628483108906417,-1.4251590263872398,-0.7428242776803238,-1.0572616714999779,-1.4117380826182027,-1.1664721851495257,-0.44399707658039134,-0.747708926262872,-1.0843552255248605,-0.45261379153379444,0.03270434044992765,-0.26338128362140356,-0.9401737053981689,-0.7678006982356882,-0.5152097556790869,-0.17279161098027362,-0.3087719982237127,-1.2477174545193739,-0.8727251711231254,-0.015282973909942044,-0.9395387693240931,-0.882650188831196,-0.7226818364681398,-0.3467135541504618,-0.8619074256040307
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Brooklawnia,-0.08603653194074923,-3.0328175275126767,-3.308758459945955,-3.2113683774357185,-3.3498482217480277,-0.9607589925044042,-3.370184596001578,-0.9390589441937349,-1.0953375502307425,-3.5463262602522505,-0.9160639249384372,-1.2049470418890094,-0.9871047660489412,-0.6368705069228406,-0.3583420507962307,-0.30354518771124717,-0.1657815862974097,-3.6777651443387134,-0.5069799097089556,-0.20472284112880246,-0.5105860685985029,-0.597051540736734,-1.788671243258423,0.015051978305645086,-0.5739914753305158,-0.46561431905501127,-0.4329753666176419
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelotrichaceae_UCG-003,-1.2064752327873158,-0.7629648173113868,-3.308758459945955,-0.7119606330727066,-1.5541870753745428,-1.2836919470577683,-0.0026745882275092114,-0.8422006587868287,-1.553008126174917,-1.1231812482626609,-0.7071502824196445,-0.9379894391929708,-3.625708682434646,-0.7429213613346635,-0.9401737053981689,-1.8173723723407216,-0.9591642875001591,-1.2555242608449761,-1.3508598137746022,-1.061911039498118,-1.0299244456009635,-1.5485088993002112,-0.687918899083269,-1.5873123470751427,-1.0519485510079312,-1.0118262076773172,-1.9250829764852595
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,-2.9579354608323936,-3.0328175275126767,-3.308758459945955,-0.008936627290785815,-3.3498482217480277,-0.7170463587903235,-0.6221488075242521,-1.046314849401715,-0.4930458962166684,-1.1231812482626609,-0.996673499907506,-1.3125267124620477,-0.9871047660489412,-0.22933723736062728,-1.3845541284112892,-0.5556519635114405,-1.2868767272688375,-0.7541961290560915,-1.0088268653127903,-1.061911039498118,-0.6753513310124211,-0.9636485361090283,-1.6829894271640784,-0.9479522636729474,-0.8974086926055014,-1.0872719631605614,-0.8619074256040307
Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,-2.9579354608323936,-3.0328175275126767,-1.3628483108906417,-0.008936627290785815,-1.7880068989031699,-1.7636210657407716,-0.6221488075242521,-3.40814872177119,-3.597719399095248,-1.7313970160151761,-3.5661418060383747,-2.1516200507569563,-3.625708682434646,-1.698294207550358,-3.6406167919265657,-1.8173723723407216,-1.0569350864885942,-3.6777651443387134,-3.8466054021961833,-3.7591865263673006,-1.9357717897112963,-2.1538967844962915,-2.0409042420361567,-1.0178184824572423,-3.9897487273266643,-3.9069819637049177,-3.902793265032508
Bacteria,Desulfobacterota,unidentified_Desulfobacterota,unidentified_Desulfobacterota,unidentified_Desulfobacterota,unidentified_Desulfobacterota,-2.9579354608323936,-3.0328175275126767,-1.9224640988260644,-3.2113683774357185,-3.3498482217480277,-3.4855549408448177,-3.370184596001578,-3.40814872177119,-3.597719399095248,-1.5413655550870118,-1.8825157662573142,-1.4330906350300738,-0.0971519020971785,-3.758174155162026,-1.3845541284112892,-0.8935520096848668,-0.010044166259834952,-3.6777651443387134,-1.458391206808817,-0.9805312287776404,-1.0299244456009635,-1.5485088993002112,-1.276561036686199,-1.7241582352175087,-1.8662905560182965,-1.584562359120608,-1.1337842174150223
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,-0.02082355268813174,-0.2049347612387198,-0.8238518101579535,-0.11538976292620173,-0.9476973275868943,-0.6474310011694993,-1.6002199964716004,-0.46268476882213694,-0.9267582737169731,-0.6723613929814931,-0.996673499907506,-1.5702088547031865,-0.8311055566521324,-0.10368808916589334,-1.5032303844519737,-0.42167479815924747,-0.6424771556557278,-0.4800405130893317,-1.0840018064178638,-0.7085015145554063,-1.0299244456009635,-1.3438807667301678,-2.0409042420361567,-1.4669589442568665,-1.1092672588828014,-1.0118262076773172,-1.4007738198458854
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,-1.739614311155277,-0.2049347612387198,-2.2101461712778443,-1.96336076465313,-3.3498482217480277,-0.21696127485764993,-0.79174101683799325,-0.05369792640722704,-0.021007163945284013,-0.9179252082816838,-0.6462011042476279,-3.7054371827789607,-0.375099099303406,-1.698294207550358,-1.2784796104484082,-0.34139214129886675,-0.5152097556790869,-1.9910153344129347,-2.296862668152328,-3.7591865263673006,-3.7828412265529483,-3.9374658604719937,-1.500186113196155,-3.843659844533999,-2.0007011504598067,-1.3552745430516575,-1.7660958519746375
Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Genus of Fimbriimonadaceae,-2.9579354608323936,-3.0328175275126767,-3.308758459945955,-1.96336076465313,-1.364810806285293,-1.576876013497401,-3.370184596001578,-0.05369792640722704,-3.597719399095248,-1.015296191628062,-1.2868157173482624,-2.1516200507569563,-0.375099099303406,-2.0419733581162216,-3.6406167919265657,-0.7103973162537232,-1.2868767272688375,-1.0241229168763768,-1.458391206808817,-2.5017980705901293,-0.6753513310124211,-2.1538967844962915,-4.011940215271623,-1.7241582352175087,-1.5461604921782923,-0.3847976657805967,-1.2151095966826349
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified_Vicinamibacterales,unidentified_Vicinamibacterales,-0.08603653194074923,-3.0328175275126767,-1.516998990717899,-0.6148473957465459,-1.205651344073031,-0.7170463587903235,-1.1164085504657022,-0.9390589441937349,-0.35257562207089865,-1.9662180373217222,-1.1804704172982854,-2.456588751001182,-0.6961900058484014,-1.855441458622451,-3.6406167919265657,-0.7678006982356882,-1.4252923490064129,-0.6782959544706548,-1.715934236722842,-3.7591865263673006,-3.7828412265529483,-0.4734779024455449,-4.011940215271623,-2.0713112917612406,-1.7478242307434195,-0.5535411319521426,-0.6483683568690068
Bacteria,Patescibacteria,Dojkabacteria,unidentified_Dojkabacteria,unidentified_Dojkabacteria,unidentified_Dojkabacteria,-1.739614311155277,-0.5014540959913099,-0.6697011303306963,-3.2113683774357185,-0.08725109742566506,-3.4855549408448177,-1.6002199964716004,-3.40814872177119,-1.8957719227812477,-0.4174746172590682,-3.5661418060383747,-0.7928538648063972,-1.6932882249195353,-3.758174155162026,-0.8708755491343299,-3.6741864935220603,-3.639103469404424,-3.6777651443387134,-0.8735640725206109,-1.061911039498118,-1.3247562581010612,-3.9374658604719937,-0.3198652857647586,-1.2625612875013026,-0.5400336086829576,-2.3090102323960577,-1.1337842174150223
